channel_name,day,channel_id
factcheckmm,2022-10-06,17
factcheckmm,2022-10-07,11
factcheckmm,2022-10-08,1
factcheckmm,2022-10-11,11
factcheckmm,2022-10-12,2
factcheckmm,2022-10-13,22
factcheckmm,2022-10-15,16
factcheckmm,2022-10-19,7
factcheckmm,2022-10-20,16
factcheckmm,2022-10-21,10
factcheckmm,2022-10-22,2
factcheckmm,2022-10-27,12
factcheckmm,2022-10-31,13
factcheckmm,2022-11-01,19
factcheckmm,2022-11-02,8
factcheckmm,2022-11-03,1
factcheckmm,2022-11-08,23
factcheckmm,2022-11-09,19
factcheckmm,2022-11-10,11
factcheckmm,2022-11-11,10
factcheckmm,2022-11-13,1
factcheckmm,2022-11-14,2
factcheckmm,2022-11-15,17
factcheckmm,2022-11-16,3
factcheckmm,2022-11-17,2
factcheckmm,2022-11-18,7
factcheckmm,2022-11-22,24
factcheckmm,2022-11-23,4
factcheckmm,2022-11-25,14
factcheckmm,2022-11-28,12
factcheckmm,2022-11-29,6
factcheckmm,2022-11-30,16
factcheckmm,2022-12-01,6
factcheckmm,2022-12-02,13
factcheckmm,2022-12-05,11
factcheckmm,2022-12-06,11
factcheckmm,2022-12-07,17
factcheckmm,2022-12-08,12
factcheckmm,2022-12-09,7
factcheckmm,2022-12-13,12
factcheckmm,2022-12-14,11
factcheckmm,2022-12-15,15
factcheckmm,2022-12-16,8
factcheckmm,2022-12-19,9
factcheckmm,2022-12-20,7
factcheckmm,2022-12-21,13
factcheckmm,2022-12-23,10
factcheckmm,2022-12-26,11
factcheckmm,2022-12-27,14
factcheckmm,2022-12-28,8
factcheckmm,2022-12-29,19
factcheckmm,2022-12-30,5
factcheckmm,2023-01-02,7
factcheckmm,2023-01-03,12
factcheckmm,2023-01-05,16
factcheckmm,2023-01-06,5
factcheckmm,2023-01-07,4
factcheckmm,2023-01-09,9
factcheckmm,2023-01-10,9
factcheckmm,2023-01-11,13
factcheckmm,2023-01-12,19
factcheckmm,2023-01-13,10
factcheckmm,2023-01-14,10
factcheckmm,2023-01-16,18
factcheckmm,2023-01-17,15
factcheckmm,2023-01-18,17
factcheckmm,2023-01-19,12
factcheckmm,2023-01-20,10
factcheckmm,2023-01-21,1
factcheckmm,2023-01-23,6
factcheckmm,2023-01-25,6
factcheckmm,2023-01-26,11
factcheckmm,2023-01-27,10
factcheckmm,2023-01-28,4
factcheckmm,2023-01-30,15
factcheckmm,2023-01-31,18
factcheckmm,2023-02-01,16
factcheckmm,2023-02-02,8
factcheckmm,2023-02-03,6
factcheckmm,2023-02-06,7
factcheckmm,2023-02-08,14
factcheckmm,2023-02-09,8
factcheckmm,2023-02-10,11
factcheckmm,2023-02-13,5
factcheckmm,2023-02-14,16
factcheckmm,2023-02-15,9
factcheckmm,2023-02-16,10
factcheckmm,2023-02-17,8
factcheckmm,2023-02-20,10
factcheckmm,2023-02-21,9
factcheckmm,2023-02-22,4
factcheckmm,2023-02-23,14
factcheckmm,2023-02-24,7
factcheckmm,2023-02-27,4
factcheckmm,2023-02-28,8
factcheckmm,2023-03-01,14
factcheckmm,2023-03-03,5
factcheckmm,2023-03-07,6
factcheckmm,2023-03-09,16
factcheckmm,2023-03-10,2
factcheckmm,2023-03-13,3
factcheckmm,2023-03-14,8
factcheckmm,2023-03-15,1
factcheckmm,2023-03-16,2
factcheckmm,2023-03-20,7
factcheckmm,2023-03-21,15
factcheckmm,2023-03-22,10
factcheckmm,2023-03-23,4
factcheckmm,2023-03-24,17
factcheckmm,2023-03-27,1
factcheckmm,2023-03-28,12
factcheckmm,2023-03-29,11
factcheckmm,2023-03-30,12
factcheckmm,2023-04-03,5
factcheckmm,2023-04-05,6
htutkhaunglin,2021-06-22,19
htutkhaunglin,2021-06-26,74
htutkhaunglin,2021-06-27,13
htutkhaunglin,2021-06-28,36
htutkhaunglin,2021-06-30,2
htutkhaunglin,2021-07-01,10
htutkhaunglin,2021-07-03,19
htutkhaunglin,2021-07-04,14
htutkhaunglin,2021-07-05,2
htutkhaunglin,2021-07-07,16
htutkhaunglin,2021-07-08,10
htutkhaunglin,2021-07-09,10
htutkhaunglin,2021-07-11,4
htutkhaunglin,2021-07-12,2
htutkhaunglin,2021-07-13,21
htutkhaunglin,2021-07-14,18
htutkhaunglin,2021-07-18,12
htutkhaunglin,2021-07-19,4
htutkhaunglin,2021-07-22,4
htutkhaunglin,2021-07-23,2
htutkhaunglin,2021-07-28,10
htutkhaunglin,2021-07-29,6
htutkhaunglin,2021-08-03,15
htutkhaunglin,2021-08-05,2
htutkhaunglin,2021-08-06,6
htutkhaunglin,2021-08-08,7
htutkhaunglin,2021-08-13,2
htutkhaunglin,2021-08-14,8
htutkhaunglin,2021-08-16,6
htutkhaunglin,2021-08-17,4
htutkhaunglin,2021-08-20,4
htutkhaunglin,2021-08-22,2
htutkhaunglin,2021-08-28,5
htutkhaunglin,2021-08-29,15
htutkhaunglin,2021-09-02,3
htutkhaunglin,2021-09-03,8
htutkhaunglin,2021-09-06,4
htutkhaunglin,2021-09-10,13
htutkhaunglin,2021-09-11,2
htutkhaunglin,2021-09-12,8
htutkhaunglin,2021-09-14,20
htutkhaunglin,2021-09-17,11
htutkhaunglin,2021-09-20,14
htutkhaunglin,2021-09-21,4
htutkhaunglin,2021-09-25,19
htutkhaunglin,2021-09-26,12
htutkhaunglin,2021-09-27,17
htutkhaunglin,2021-09-28,12
htutkhaunglin,2021-09-29,3
htutkhaunglin,2021-10-01,11
htutkhaunglin,2021-10-02,12
htutkhaunglin,2021-10-04,10
htutkhaunglin,2021-10-07,1
htutkhaunglin,2021-10-08,5
htutkhaunglin,2021-10-09,16
htutkhaunglin,2021-10-10,2
htutkhaunglin,2021-10-11,12
htutkhaunglin,2021-10-12,4
htutkhaunglin,2021-10-13,8
htutkhaunglin,2021-10-14,9
htutkhaunglin,2021-10-15,8
htutkhaunglin,2021-10-16,5
htutkhaunglin,2021-10-17,1
htutkhaunglin,2021-10-22,4
htutkhaunglin,2021-10-23,2
htutkhaunglin,2021-10-24,6
htutkhaunglin,2021-10-29,10
htutkhaunglin,2021-10-30,5
htutkhaunglin,2021-10-31,13
htutkhaunglin,2021-11-01,11
htutkhaunglin,2021-11-04,9
htutkhaunglin,2021-11-05,4
htutkhaunglin,2021-11-07,2
htutkhaunglin,2021-11-10,10
htutkhaunglin,2021-11-11,8
htutkhaunglin,2021-11-14,2
htutkhaunglin,2021-11-17,10
htutkhaunglin,2021-11-19,4
htutkhaunglin,2021-11-20,11
htutkhaunglin,2021-11-25,5
htutkhaunglin,2021-11-26,11
htutkhaunglin,2021-11-27,21
htutkhaunglin,2021-11-28,32
htutkhaunglin,2021-11-29,31
htutkhaunglin,2021-11-30,3
htutkhaunglin,2021-12-02,38
htutkhaunglin,2021-12-03,41
htutkhaunglin,2021-12-04,31
htutkhaunglin,2021-12-05,7
htutkhaunglin,2021-12-06,38
htutkhaunglin,2021-12-07,36
htutkhaunglin,2021-12-08,30
htutkhaunglin,2021-12-09,31
htutkhaunglin,2021-12-10,51
htutkhaunglin,2021-12-11,25
htutkhaunglin,2021-12-12,69
htutkhaunglin,2021-12-13,25
htutkhaunglin,2021-12-14,41
htutkhaunglin,2021-12-15,12
htutkhaunglin,2021-12-16,14
htutkhaunglin,2021-12-17,31
htutkhaunglin,2021-12-18,29
htutkhaunglin,2021-12-19,39
htutkhaunglin,2021-12-20,24
htutkhaunglin,2021-12-21,54
htutkhaunglin,2021-12-22,59
htutkhaunglin,2021-12-23,31
htutkhaunglin,2021-12-24,48
htutkhaunglin,2021-12-25,12
htutkhaunglin,2021-12-26,47
htutkhaunglin,2021-12-27,12
htutkhaunglin,2021-12-28,34
htutkhaunglin,2021-12-29,3
htutkhaunglin,2021-12-30,21
htutkhaunglin,2021-12-31,7
htutkhaunglin,2022-01-01,19
htutkhaunglin,2022-01-02,7
htutkhaunglin,2022-01-04,3
htutkhaunglin,2022-01-05,1
htutkhaunglin,2022-01-07,8
htutkhaunglin,2022-01-08,19
htutkhaunglin,2022-01-09,6
htutkhaunglin,2022-01-10,11
htutkhaunglin,2022-01-11,8
htutkhaunglin,2022-01-13,21
htutkhaunglin,2022-01-14,15
htutkhaunglin,2022-01-16,11
htutkhaunglin,2022-01-17,9
htutkhaunglin,2022-01-18,1
htutkhaunglin,2022-01-21,24
htutkhaunglin,2022-01-22,5
htutkhaunglin,2022-01-23,11
htutkhaunglin,2022-01-24,31
htutkhaunglin,2022-01-25,5
htutkhaunglin,2022-01-26,11
htutkhaunglin,2022-01-27,5
htutkhaunglin,2022-01-28,19
htutkhaunglin,2022-01-29,3
htutkhaunglin,2022-01-30,5
htutkhaunglin,2022-01-31,15
htutkhaunglin,2022-02-01,8
htutkhaunglin,2022-02-02,9
htutkhaunglin,2022-02-03,17
htutkhaunglin,2022-02-04,16
htutkhaunglin,2022-02-06,2
htutkhaunglin,2022-02-07,2
htutkhaunglin,2022-02-08,30
htutkhaunglin,2022-02-16,11
htutkhaunglin,2022-02-17,19
htutkhaunglin,2022-02-18,25
htutkhaunglin,2022-02-19,2
htutkhaunglin,2022-02-20,37
htutkhaunglin,2022-02-21,10
htutkhaunglin,2022-02-22,8
htutkhaunglin,2022-02-23,10
htutkhaunglin,2022-02-25,31
htutkhaunglin,2022-02-26,6
htutkhaunglin,2022-02-27,3
htutkhaunglin,2022-02-28,24
htutkhaunglin,2022-03-01,30
htutkhaunglin,2022-03-06,13
htutkhaunglin,2022-03-07,7
htutkhaunglin,2022-03-08,13
htutkhaunglin,2022-03-09,12
htutkhaunglin,2022-03-10,20
htutkhaunglin,2022-03-11,15
htutkhaunglin,2022-03-13,3
htutkhaunglin,2022-03-14,16
htutkhaunglin,2022-03-15,6
htutkhaunglin,2022-03-17,5
htutkhaunglin,2022-03-18,2
htutkhaunglin,2022-03-19,6
htutkhaunglin,2022-03-24,6
htutkhaunglin,2022-03-25,3
htutkhaunglin,2022-03-26,14
htutkhaunglin,2022-03-28,9
htutkhaunglin,2022-03-29,12
htutkhaunglin,2022-03-30,2
htutkhaunglin,2022-04-01,16
htutkhaunglin,2022-04-03,10
htutkhaunglin,2022-04-04,22
htutkhaunglin,2022-04-05,14
htutkhaunglin,2022-04-06,7
htutkhaunglin,2022-04-07,17
htutkhaunglin,2022-04-08,10
htutkhaunglin,2022-04-09,6
htutkhaunglin,2022-04-10,9
htutkhaunglin,2022-04-11,2
htutkhaunglin,2022-04-12,38
htutkhaunglin,2022-04-13,7
htutkhaunglin,2022-04-14,36
htutkhaunglin,2022-04-15,5
htutkhaunglin,2022-04-17,9
htutkhaunglin,2022-04-18,4
htutkhaunglin,2022-04-20,7
htutkhaunglin,2022-04-21,17
htutkhaunglin,2022-04-24,15
htutkhaunglin,2022-04-25,17
htutkhaunglin,2022-04-26,16
htutkhaunglin,2022-04-27,4
htutkhaunglin,2022-04-28,6
htutkhaunglin,2022-05-01,14
htutkhaunglin,2022-05-03,8
htutkhaunglin,2022-05-04,17
htutkhaunglin,2022-05-05,11
htutkhaunglin,2022-05-06,14
htutkhaunglin,2022-05-07,11
htutkhaunglin,2022-05-08,15
htutkhaunglin,2022-05-09,17
htutkhaunglin,2022-05-11,8
htutkhaunglin,2022-05-12,2
htutkhaunglin,2022-05-13,38
htutkhaunglin,2022-05-16,2
htutkhaunglin,2022-05-17,6
htutkhaunglin,2022-05-18,13
htutkhaunglin,2022-05-19,2
htutkhaunglin,2022-05-20,2
htutkhaunglin,2022-05-21,11
htutkhaunglin,2022-05-22,9
htutkhaunglin,2022-05-23,18
htutkhaunglin,2022-05-24,7
htutkhaunglin,2022-05-27,7
htutkhaunglin,2022-05-28,4
htutkhaunglin,2022-05-29,7
htutkhaunglin,2022-05-30,7
htutkhaunglin,2022-05-31,14
htutkhaunglin,2022-06-01,8
htutkhaunglin,2022-06-04,34
htutkhaunglin,2022-06-06,3
htutkhaunglin,2022-06-07,30
htutkhaunglin,2022-06-08,65
htutkhaunglin,2022-06-09,10
htutkhaunglin,2022-06-15,4
htutkhaunglin,2022-06-16,3
htutkhaunglin,2022-06-17,2
htutkhaunglin,2022-06-22,9
htutkhaunglin,2022-06-24,4
htutkhaunglin,2022-06-25,7
htutkhaunglin,2022-06-28,7
htutkhaunglin,2022-06-29,34
htutkhaunglin,2022-06-30,13
htutkhaunglin,2022-07-01,6
htutkhaunglin,2022-07-03,9
htutkhaunglin,2022-07-04,28
htutkhaunglin,2022-07-05,1
htutkhaunglin,2022-07-06,16
htutkhaunglin,2022-07-07,7
htutkhaunglin,2022-07-08,24
htutkhaunglin,2022-07-09,3
htutkhaunglin,2022-07-11,5
htutkhaunglin,2022-07-12,24
htutkhaunglin,2022-07-13,5
htutkhaunglin,2022-07-14,5
htutkhaunglin,2022-07-15,2
htutkhaunglin,2022-07-17,17
htutkhaunglin,2022-07-18,11
htutkhaunglin,2022-07-20,11
htutkhaunglin,2022-07-21,7
htutkhaunglin,2022-07-23,7
htutkhaunglin,2022-07-24,5
htutkhaunglin,2022-07-25,16
htutkhaunglin,2022-07-26,4
htutkhaunglin,2022-07-27,25
htutkhaunglin,2022-07-28,3
htutkhaunglin,2022-07-29,11
htutkhaunglin,2022-07-31,21
htutkhaunglin,2022-08-02,7
htutkhaunglin,2022-08-03,2
htutkhaunglin,2022-08-04,12
htutkhaunglin,2022-08-06,4
htutkhaunglin,2022-08-07,9
htutkhaunglin,2022-08-13,4
htutkhaunglin,2022-08-15,4
htutkhaunglin,2022-08-16,16
htutkhaunglin,2022-08-19,11
htutkhaunglin,2022-08-21,20
htutkhaunglin,2022-08-22,9
htutkhaunglin,2022-08-23,9
htutkhaunglin,2022-08-24,10
htutkhaunglin,2022-08-28,2
htutkhaunglin,2022-08-29,12
htutkhaunglin,2022-08-30,5
htutkhaunglin,2022-09-01,3
htutkhaunglin,2022-09-04,16
htutkhaunglin,2022-09-06,5
htutkhaunglin,2022-09-07,12
htutkhaunglin,2022-09-08,3
htutkhaunglin,2022-09-09,5
htutkhaunglin,2022-09-12,2
htutkhaunglin,2022-09-13,20
htutkhaunglin,2022-09-14,7
htutkhaunglin,2022-09-15,4
htutkhaunglin,2022-09-17,13
htutkhaunglin,2022-09-18,8
htutkhaunglin,2022-09-22,10
htutkhaunglin,2022-09-24,3
htutkhaunglin,2022-10-18,9
htutkhaunglin,2022-10-30,18
htutkhaunglin,2022-11-08,11
htutkhaunglin,2022-11-16,12
htutkhaunglin,2022-12-13,7
htutkhaunglin,2022-12-17,2
htutkhaunglin,2022-12-18,10
htutkhaunglin,2023-01-25,4
htutkhaunglin,2023-01-27,8
htutkhaunglin,2023-02-12,10
htutkhaunglin,2023-02-13,11
kokhant198,2021-06-28,2
kokhant198,2021-06-29,45
kokhant198,2021-06-30,46
kokhant198,2021-07-01,71
kokhant198,2021-07-02,100
kokhant198,2021-07-03,77
kokhant198,2021-07-04,149
kokhant198,2021-07-05,91
kokhant198,2021-07-06,74
kokhant198,2021-07-07,127
kokhant198,2021-07-08,101
kokhant198,2021-07-09,165
kokhant198,2021-07-10,215
kokhant198,2021-07-11,196
kokhant198,2021-07-12,191
kokhant198,2021-07-13,214
kokhant198,2021-07-14,220
kokhant198,2021-07-15,218
kokhant198,2021-07-16,156
kokhant198,2021-07-17,128
kokhant198,2021-07-18,201
kokhant198,2021-07-19,217
kokhant198,2021-07-20,142
kokhant198,2021-07-21,163
kokhant198,2021-07-22,166
kokhant198,2021-07-23,121
kokhant198,2021-07-24,107
kokhant198,2021-07-25,103
kokhant198,2021-07-26,52
kokhant198,2021-07-27,61
kokhant198,2021-07-28,91
kokhant198,2021-07-29,94
kokhant198,2021-07-30,128
kokhant198,2021-07-31,70
kokhant198,2021-08-01,87
kokhant198,2021-08-02,96
kokhant198,2021-08-03,134
kokhant198,2021-08-04,112
kokhant198,2021-08-05,79
kokhant198,2021-08-06,116
kokhant198,2021-08-07,89
kokhant198,2021-08-08,57
kokhant198,2021-09-10,119
kokhant198,2021-09-11,47
kokhant198,2023-03-06,36
kokhant198,2023-03-07,113
kokhant198,2023-03-08,225
kokhant198,2023-03-09,53
kokhant198,2023-03-11,21
kokhant198,2023-03-12,68
kokhant198,2023-03-15,109
kokhant198,2023-04-04,8
konyeinmg969,2023-03-09,83
konyeinmg969,2023-03-10,75
konyeinmg969,2023-03-11,10
konyeinmg969,2023-03-12,3
konyeinmg969,2023-03-13,26
konyeinmg969,2023-03-14,47
konyeinmg969,2023-03-15,14
konyeinmg969,2023-03-16,16
konyeinmg969,2023-03-17,10
konyeinmg969,2023-03-18,9
konyeinmg969,2023-03-20,6
konyeinmg969,2023-03-21,6
konyeinmg969,2023-03-27,27
konyeinmg969,2023-03-28,12
kothetjournalist,2021-10-02,15
kothetjournalist,2021-10-03,41
kothetjournalist,2021-10-04,33
kothetjournalist,2021-10-05,34
kothetjournalist,2021-10-06,23
kothetjournalist,2021-10-07,4
kothetjournalist,2021-10-08,15
kothetjournalist,2021-10-09,25
kothetjournalist,2021-10-10,44
kothetjournalist,2021-10-11,43
kothetjournalist,2021-10-12,30
kothetjournalist,2021-10-13,30
kothetjournalist,2021-10-14,26
kothetjournalist,2021-10-15,22
kothetjournalist,2021-10-16,12
kothetjournalist,2021-10-17,16
kothetjournalist,2021-10-18,37
kothetjournalist,2021-10-19,38
kothetjournalist,2021-10-20,74
kothetjournalist,2021-10-21,41
kothetjournalist,2021-10-22,50
kothetjournalist,2021-10-23,53
kothetjournalist,2021-10-24,41
kothetjournalist,2021-10-25,54
kothetjournalist,2021-10-26,28
kothetjournalist,2021-10-27,71
kothetjournalist,2021-10-28,34
kothetjournalist,2021-10-29,81
kothetjournalist,2021-10-30,73
kothetjournalist,2021-10-31,29
kothetjournalist,2021-11-01,93
kothetjournalist,2021-11-02,25
kothetjournalist,2021-11-03,38
kothetjournalist,2021-11-04,32
kothetjournalist,2021-11-05,19
kothetjournalist,2021-11-06,1
kothetjournalist,2021-11-07,9
kothetjournalist,2021-11-08,39
kothetjournalist,2021-11-09,12
kothetjournalist,2021-11-10,17
kothetjournalist,2021-11-11,30
kothetjournalist,2021-11-12,18
kothetjournalist,2021-11-13,53
kothetjournalist,2021-11-14,52
kothetjournalist,2021-11-15,76
kothetjournalist,2021-11-16,19
kothetjournalist,2021-11-17,65
kothetjournalist,2021-11-18,65
kothetjournalist,2021-11-19,40
kothetjournalist,2021-11-20,118
kothetjournalist,2021-11-21,70
kothetjournalist,2021-11-22,73
kothetjournalist,2021-11-23,87
kothetjournalist,2021-11-24,74
kothetjournalist,2021-11-25,45
kothetjournalist,2021-11-26,70
kothetjournalist,2021-11-27,44
kothetjournalist,2021-11-28,30
kothetjournalist,2021-11-29,22
kothetjournalist,2021-11-30,24
kothetjournalist,2021-12-01,27
kothetjournalist,2021-12-02,27
kothetjournalist,2021-12-03,35
kothetjournalist,2021-12-04,58
kothetjournalist,2021-12-05,57
kothetjournalist,2021-12-06,42
kothetjournalist,2021-12-07,79
kothetjournalist,2021-12-08,58
kothetjournalist,2021-12-09,86
kothetjournalist,2021-12-10,163
kothetjournalist,2021-12-11,62
kothetjournalist,2021-12-12,63
kothetjournalist,2021-12-13,29
kothetjournalist,2021-12-14,76
kothetjournalist,2021-12-15,45
kothetjournalist,2021-12-16,32
kothetjournalist,2021-12-17,34
kothetjournalist,2021-12-18,41
kothetjournalist,2021-12-19,40
kothetjournalist,2021-12-20,53
kothetjournalist,2021-12-21,66
kothetjournalist,2021-12-22,54
kothetjournalist,2021-12-23,71
kothetjournalist,2021-12-24,52
kothetjournalist,2021-12-25,21
kothetjournalist,2021-12-26,89
kothetjournalist,2021-12-27,94
kothetjournalist,2021-12-28,58
kothetjournalist,2021-12-29,39
kothetjournalist,2021-12-30,31
kothetjournalist,2021-12-31,24
kothetjournalist,2022-01-01,71
kothetjournalist,2022-01-02,43
kothetjournalist,2022-01-03,26
kothetjournalist,2022-01-04,42
kothetjournalist,2022-01-05,16
kothetjournalist,2022-01-06,38
kothetjournalist,2022-01-07,51
kothetjournalist,2022-01-08,72
kothetjournalist,2022-01-09,89
kothetjournalist,2022-01-10,120
kothetjournalist,2022-01-11,98
kothetjournalist,2022-01-12,78
kothetjournalist,2022-01-13,103
kothetjournalist,2022-01-14,74
kothetjournalist,2022-01-15,102
kothetjournalist,2022-01-16,40
kothetjournalist,2022-01-17,67
kothetjournalist,2022-01-18,85
kothetjournalist,2022-01-19,37
kothetjournalist,2022-01-20,70
kothetjournalist,2022-01-21,77
kothetjournalist,2022-01-22,44
kothetjournalist,2022-01-23,77
kothetjournalist,2022-01-24,106
kothetjournalist,2022-01-25,73
kothetjournalist,2022-01-26,91
kothetjournalist,2022-01-27,93
kothetjournalist,2022-01-28,40
kothetjournalist,2022-01-29,161
kothetjournalist,2022-01-30,129
kothetjournalist,2022-01-31,82
kothetjournalist,2022-02-01,395
kothetjournalist,2022-02-02,48
kothetjournalist,2022-02-03,114
kothetjournalist,2022-02-04,87
kothetjournalist,2022-02-05,70
kothetjournalist,2022-02-06,107
kothetjournalist,2022-02-07,79
kothetjournalist,2022-02-08,62
kothetjournalist,2022-02-09,130
kothetjournalist,2022-02-10,241
kothetjournalist,2022-02-11,77
kothetjournalist,2022-02-12,362
kothetjournalist,2022-02-13,138
kothetjournalist,2022-02-14,14
kothetjournalist,2022-02-15,118
kothetjournalist,2022-02-16,58
kothetjournalist,2022-02-17,30
kothetjournalist,2022-02-18,92
kothetjournalist,2022-02-19,105
kothetjournalist,2022-02-20,164
kothetjournalist,2022-02-21,144
kothetjournalist,2022-02-22,61
kothetjournalist,2022-02-23,85
kothetjournalist,2022-02-24,87
kothetjournalist,2022-02-25,207
kothetjournalist,2022-02-26,233
kothetjournalist,2022-02-27,117
kothetjournalist,2022-02-28,143
kothetjournalist,2022-03-01,163
kothetjournalist,2022-03-02,97
kothetjournalist,2022-03-03,112
kothetjournalist,2022-03-04,61
kothetjournalist,2022-03-05,40
kothetjournalist,2022-03-06,158
kothetjournalist,2022-03-07,86
kothetjournalist,2022-03-08,71
kothetjournalist,2022-03-09,123
kothetjournalist,2022-03-10,126
kothetjournalist,2022-03-11,30
kothetjournalist,2022-03-12,71
kothetjournalist,2022-03-13,72
kothetjournalist,2022-03-14,191
kothetjournalist,2022-03-15,86
kothetjournalist,2022-03-16,200
kothetjournalist,2022-03-17,116
kothetjournalist,2022-03-18,120
kothetjournalist,2022-03-19,105
kothetjournalist,2022-03-20,112
kothetjournalist,2022-03-21,68
kothetjournalist,2022-03-22,43
kothetjournalist,2022-03-23,51
kothetjournalist,2022-03-24,18
kothetjournalist,2022-03-25,77
kothetjournalist,2022-03-26,100
kothetjournalist,2022-03-27,124
kothetjournalist,2022-03-28,56
kothetjournalist,2022-03-29,55
kothetjournalist,2022-03-30,50
kothetjournalist,2022-03-31,151
kothetjournalist,2022-04-01,4
kothetjournalist,2022-04-02,16
kothetjournalist,2022-04-03,36
kothetjournalist,2022-04-04,51
kothetjournalist,2022-04-05,135
kothetjournalist,2022-04-06,326
kothetjournalist,2022-04-07,40
kothetjournalist,2022-04-08,46
kothetjournalist,2022-04-09,100
kothetjournalist,2022-04-10,53
kothetjournalist,2022-04-11,76
kothetjournalist,2022-04-12,52
kothetjournalist,2022-04-13,52
kothetjournalist,2022-04-14,8
kothetjournalist,2022-04-15,5
kothetjournalist,2022-04-16,5
kothetjournalist,2022-04-17,40
kothetjournalist,2022-04-18,34
kothetjournalist,2022-04-19,40
kothetjournalist,2022-04-20,22
kothetjournalist,2022-04-21,33
kothetjournalist,2022-04-22,49
kothetjournalist,2022-04-23,28
kothetjournalist,2022-04-24,28
kothetjournalist,2022-04-25,51
kothetjournalist,2022-04-26,26
kothetjournalist,2022-04-27,21
kothetjournalist,2022-04-28,86
kothetjournalist,2022-04-29,60
kothetjournalist,2022-04-30,17
kothetjournalist,2022-05-01,36
kothetjournalist,2022-05-02,29
kothetjournalist,2022-05-03,47
kothetjournalist,2022-05-04,32
kothetjournalist,2022-05-05,35
kothetjournalist,2022-05-06,85
kothetjournalist,2022-05-07,21
kothetjournalist,2022-05-08,49
kothetjournalist,2022-05-09,110
kothetjournalist,2022-05-10,79
kothetjournalist,2022-05-11,28
kothetjournalist,2022-05-12,39
kothetjournalist,2022-05-13,38
kothetjournalist,2022-05-14,73
kothetjournalist,2022-05-15,22
kothetjournalist,2022-05-16,76
kothetjournalist,2022-05-17,38
kothetjournalist,2022-05-18,28
kothetjournalist,2022-05-19,63
kothetjournalist,2022-05-20,61
kothetjournalist,2022-05-21,70
kothetjournalist,2022-05-22,101
kothetjournalist,2022-05-23,62
kothetjournalist,2022-05-24,46
kothetjournalist,2022-05-25,32
kothetjournalist,2022-05-26,39
kothetjournalist,2022-05-27,29
kothetjournalist,2022-05-28,24
kothetjournalist,2022-05-29,41
kothetjournalist,2022-05-30,50
kothetjournalist,2022-05-31,49
kothetjournalist,2022-06-01,60
kothetjournalist,2022-06-02,192
kothetjournalist,2022-06-03,42
kothetjournalist,2022-06-04,25
kothetjournalist,2022-06-05,42
kothetjournalist,2022-06-06,106
kothetjournalist,2022-06-07,83
kothetjournalist,2022-06-08,47
kothetjournalist,2022-06-09,48
kothetjournalist,2022-06-10,51
kothetjournalist,2022-06-11,26
kothetjournalist,2022-06-12,32
kothetjournalist,2022-06-13,21
kothetjournalist,2022-06-14,37
kothetjournalist,2022-06-15,33
kothetjournalist,2022-06-16,62
kothetjournalist,2022-06-17,41
kothetjournalist,2022-06-18,14
kothetjournalist,2022-06-19,27
kothetjournalist,2022-06-20,8
kothetjournalist,2022-06-21,38
kothetjournalist,2022-06-22,128
kothetjournalist,2022-06-23,59
kothetjournalist,2022-06-24,53
kothetjournalist,2022-06-25,17
kothetjournalist,2022-06-26,35
kothetjournalist,2022-06-27,47
kothetjournalist,2022-06-28,80
kothetjournalist,2022-06-29,61
kothetjournalist,2022-06-30,58
kothetjournalist,2022-07-01,59
kothetjournalist,2022-07-02,30
kothetjournalist,2022-07-03,38
kothetjournalist,2022-07-04,62
kothetjournalist,2022-07-05,54
kothetjournalist,2022-07-06,82
kothetjournalist,2022-07-07,54
kothetjournalist,2022-07-08,59
kothetjournalist,2022-07-09,25
kothetjournalist,2022-07-10,61
kothetjournalist,2022-07-11,25
kothetjournalist,2022-07-12,76
kothetjournalist,2022-07-13,39
kothetjournalist,2022-07-14,26
kothetjournalist,2022-07-15,48
kothetjournalist,2022-07-16,24
kothetjournalist,2022-07-17,24
kothetjournalist,2022-07-18,24
kothetjournalist,2022-07-19,21
kothetjournalist,2022-07-20,25
kothetjournalist,2022-07-21,29
kothetjournalist,2022-07-22,24
kothetjournalist,2022-07-23,36
kothetjournalist,2022-07-24,31
kothetjournalist,2022-07-25,89
kothetjournalist,2022-07-26,49
kothetjournalist,2022-07-27,77
kothetjournalist,2022-07-28,58
kothetjournalist,2022-07-29,80
kothetjournalist,2022-07-30,55
kothetjournalist,2022-07-31,89
kothetjournalist,2022-08-01,62
kothetjournalist,2022-08-02,114
kothetjournalist,2022-08-03,91
kothetjournalist,2022-08-04,105
kothetjournalist,2022-08-05,89
kothetjournalist,2022-08-06,39
kothetjournalist,2022-08-07,117
kothetjournalist,2022-08-08,51
kothetjournalist,2022-08-09,25
kothetjournalist,2022-08-10,67
kothetjournalist,2022-08-11,33
kothetjournalist,2022-08-12,39
kothetjournalist,2022-08-13,40
kothetjournalist,2022-08-14,79
kothetjournalist,2022-08-15,57
kothetjournalist,2022-08-16,44
kothetjournalist,2022-08-17,75
kothetjournalist,2022-08-18,58
kothetjournalist,2022-08-19,80
kothetjournalist,2022-08-20,65
kothetjournalist,2022-08-21,46
kothetjournalist,2022-08-22,60
kothetjournalist,2022-08-23,71
kothetjournalist,2022-08-24,40
kothetjournalist,2022-08-25,85
kothetjournalist,2022-08-26,49
